Timestamp,RSSI_dBm
"""2024-12-20 11:03:21.547""",-123.094
"""2024-12-20 11:03:24.176""",-124.628
"""2024-12-20 11:03:26.408""",-119.309
"""2024-12-20 11:03:29.853""",-124.274
"""2024-12-20 11:03:30.088""",-123.322
"""2024-12-20 11:03:32.619""",-120.329
"""2024-12-20 11:03:35.168""",-122.708
"""2024-12-20 11:03:36.865""",-126.516
"""2024-12-20 11:03:38.125""",-123.635
"""2024-12-20 11:03:40.868""",-125.428
"""2024-12-20 11:03:41.707""",-121.287
"""2024-12-20 11:03:44.686""",-122.257
"""2024-12-20 11:03:46.746""",-121.327
"""2024-12-20 11:03:49.422""",-118.945
"""2024-12-20 11:03:52.418""",-122.237
"""2024-12-20 11:03:54.603""",-125.061
"""2024-12-20 11:03:55.456""",-118.628
"""2024-12-20 11:03:57.965""",-118.141
"""2024-12-20 11:04:00.352""",-121.445
"""2024-12-20 11:04:02.168""",-123.993
"""2024-12-20 11:04:03.789""",-123.956
"""2024-12-20 11:04:04.265""",-120.932
"""2024-12-20 11:04:05.291""",-122.395
"""2024-12-20 11:04:07.933""",-125.356
"""2024-12-20 11:04:10.568""",-126.15
"""2024-12-20 11:04:12.295""",-123.447
"""2024-12-20 11:04:15.539""",-120.994
"""2024-12-20 11:04:17.568""",-121.67
"""2024-12-20 11:04:18.382""",-121.532
"""2024-12-20 11:04:21.796""",-123.867
"""2024-12-20 11:04:22.320""",-119.717
"""2024-12-20 11:04:25.861""",-120.676
"""2024-12-20 11:04:26.298""",-122.03
"""2024-12-20 11:04:28.879""",-124.994
"""2024-12-20 11:04:31.716""",-120.905
"""2024-12-20 11:04:32.257""",-120.377
"""2024-12-20 11:04:33.344""",-123.15
"""2024-12-20 11:04:36.399""",-124.154
"""2024-12-20 11:04:37.623""",-126.366
"""2024-12-20 11:04:38.309""",-124.02
"""2024-12-20 11:04:39.494""",-118.22
"""2024-12-20 11:04:40.456""",-120.15
"""2024-12-20 11:04:42.706""",-122.006
"""2024-12-20 11:04:43.314""",-124.758
"""2024-12-20 11:04:45.862""",-123.884
"""2024-12-20 11:04:48.952""",-126.789
"""2024-12-20 11:04:50.527""",-125.644
"""2024-12-20 11:04:52.790""",-124.17
"""2024-12-20 11:04:54.573""",-118.328
"""2024-12-20 11:04:56.254""",-122.694
"""2024-12-20 11:04:58.211""",-119.84
"""2024-12-20 11:05:00.569""",-124.742
"""2024-12-20 11:05:02.285""",-120.552
"""2024-12-20 11:05:04.335""",-120.261
"""2024-12-20 11:05:07.332""",-122.581
"""2024-12-20 11:05:09.209""",-118.179
"""2024-12-20 11:05:12.744""",-122.532
"""2024-12-20 11:05:14.496""",-122.842
"""2024-12-20 11:05:17.474""",-124.436
"""2024-12-20 11:05:19.835""",-119.703
"""2024-12-20 11:05:22.663""",-123.691
"""2024-12-20 11:05:24.441""",-119.212
"""2024-12-20 11:05:26.951""",-120.18
"""2024-12-20 11:05:29.926""",-124.704
"""2024-12-20 11:05:32.779""",-118.051
"""2024-12-20 11:05:34.855""",-122.114
"""2024-12-20 11:05:35.877""",-121.717
"""2024-12-20 11:05:37.470""",-122.923
"""2024-12-20 11:05:38.967""",-122.671
"""2024-12-20 11:05:39.428""",-119.293
"""2024-12-20 11:05:42.988""",-126.719
"""2024-12-20 11:05:45.692""",-121.265
"""2024-12-20 11:05:47.721""",-122.114
"""2024-12-20 11:05:49.978""",-118.482
