Timestamp,RSSI_dBm
"""2024-12-20 11:17:39.429""",-127.811
"""2024-12-20 11:17:43.875""",-126.607
"""2024-12-20 11:17:45.661""",-130.177
"""2024-12-20 11:17:49.281""",-126.513
"""2024-12-20 11:17:52.125""",-131.415
"""2024-12-20 11:17:54.643""",-130.392
"""2024-12-20 11:17:58.091""",-123.168
"""2024-12-20 11:18:01.175""",-129.781
"""2024-12-20 11:18:05.682""",-132.194
"""2024-12-20 11:18:08.640""",-126.225
"""2024-12-20 11:18:10.269""",-131.186
"""2024-12-20 11:18:14.695""",-123.795
"""2024-12-20 11:18:15.401""",-128.145
"""2024-12-20 11:18:18.377""",-127.677
"""2024-12-20 11:18:21.431""",-123.365
"""2024-12-20 11:18:24.948""",-129.565
"""2024-12-20 11:18:26.447""",-131.61
"""2024-12-20 11:18:29.167""",-127.63
"""2024-12-20 11:18:32.899""",-126.946
"""2024-12-20 11:18:34.381""",-130.135
"""2024-12-20 11:18:35.595""",-126.301
"""2024-12-20 11:18:37.053""",-125.892
"""2024-12-20 11:18:38.427""",-127.878
"""2024-12-20 11:18:41.166""",-128.979
"""2024-12-20 11:18:44.029""",-124.769
"""2024-12-20 11:18:46.309""",-133.444
"""2024-12-20 11:18:48.805""",-132.507
"""2024-12-20 11:18:51.682""",-132.415
"""2024-12-20 11:18:54.907""",-126.158
"""2024-12-20 11:18:57.588""",-133.098
"""2024-12-20 11:18:59.491""",-130.711
"""2024-12-20 11:19:03.384""",-131.262
"""2024-12-20 11:19:04.833""",-123.122
"""2024-12-20 11:19:07.396""",-131.883
"""2024-12-20 11:19:09.041""",-123.859
"""2024-12-20 11:19:11.107""",-129.206
"""2024-12-20 11:19:14.680""",-125.438
"""2024-12-20 11:19:18.344""",-131.387
"""2024-12-20 11:19:19.199""",-127.645
"""2024-12-20 11:19:21.627""",-127.985
"""2024-12-20 11:19:22.758""",-125.202
"""2024-12-20 11:19:24.467""",-127.826
"""2024-12-20 11:19:28.568""",-131.387
