Timestamp,RSSI_dBm
"""2024-12-20 11:17:31.489""",-101.412
"""2024-12-20 11:17:32.496""",-103.353
"""2024-12-20 11:17:33.500""",-103.342
"""2024-12-20 11:17:34.513""",-102.668
"""2024-12-20 11:17:35.515""",-103.13
"""2024-12-20 11:17:36.530""",-110.877
"""2024-12-20 11:17:37.544""",-103.841
"""2024-12-20 11:17:38.556""",-102.653
"""2024-12-20 11:17:39.571""",-102.278
"""2024-12-20 11:17:40.585""",-103.133
"""2024-12-20 11:17:41.599""",-104.775
"""2024-12-20 11:17:42.601""",-107.858
"""2024-12-20 11:17:43.613""",-103.681
"""2024-12-20 11:17:44.625""",-102.922
"""2024-12-20 11:17:45.638""",-104.565
"""2024-12-20 11:17:46.654""",-104.368
"""2024-12-20 11:17:47.666""",-109.733
"""2024-12-20 11:17:48.679""",-104.122
"""2024-12-20 11:17:49.690""",-104.254
"""2024-12-20 11:17:50.705""",-102.955
"""2024-12-20 11:17:51.721""",-102.47
"""2024-12-20 11:17:52.729""",-101.569
"""2024-12-20 11:17:53.731""",-102.045
"""2024-12-20 11:17:54.743""",-102.062
"""2024-12-20 11:17:55.758""",-103.313
"""2024-12-20 11:17:56.769""",-102.494
"""2024-12-20 11:17:57.784""",-102.629
"""2024-12-20 11:17:58.797""",-103.371
"""2024-12-20 11:17:59.816""",-101.832
"""2024-12-20 11:18:00.826""",-102.849
"""2024-12-20 11:18:01.827""",-102.631
"""2024-12-20 11:18:02.842""",-113.118
"""2024-12-20 11:18:03.843""",-103.398
"""2024-12-20 11:18:04.857""",-103.115
"""2024-12-20 11:18:05.870""",-103.661
"""2024-12-20 11:18:06.872""",-104.895
"""2024-12-20 11:18:07.887""",-109.955
"""2024-12-20 11:18:08.898""",-106.827
"""2024-12-20 11:18:09.916""",-104.827
"""2024-12-20 11:18:10.929""",-102.613
"""2024-12-20 11:18:11.931""",-105.116
"""2024-12-20 11:18:12.930""",-105.353
"""2024-12-20 11:18:13.946""",-107.831
"""2024-12-20 11:18:14.954""",-104.913
"""2024-12-20 11:18:15.970""",-104.912
"""2024-12-20 11:18:16.981""",-107.201
"""2024-12-20 11:18:17.996""",-103.202
"""2024-12-20 11:18:19.006""",-104.03
"""2024-12-20 11:18:20.019""",-107.116
"""2024-12-20 11:18:21.036""",-104.098
"""2024-12-20 11:18:22.046""",-104.812
"""2024-12-20 11:18:23.048""",-107.021
"""2024-12-20 11:18:24.063""",-106.303
"""2024-12-20 11:18:25.079""",-100.844
"""2024-12-20 11:18:26.080""",-108.511
"""2024-12-20 11:18:27.091""",-106.071
"""2024-12-20 11:18:28.106""",-109.615
"""2024-12-20 11:18:29.118""",-109.565
"""2024-12-20 11:18:30.127""",-106.126
"""2024-12-20 11:18:31.140""",-111.442
"""2024-12-20 11:18:32.155""",-106.079
"""2024-12-20 11:18:33.155""",-105.47
"""2024-12-20 11:18:34.166""",-106.31
"""2024-12-20 11:18:35.178""",-108.177
"""2024-12-20 11:18:36.182""",-104.648
"""2024-12-20 11:18:37.182""",-106.422
"""2024-12-20 11:18:38.196""",-105.038
"""2024-12-20 11:18:39.211""",-105.085
"""2024-12-20 11:18:40.221""",-102.56
"""2024-12-20 11:18:41.252""",-110.027
"""2024-12-20 11:18:42.265""",-103.689
"""2024-12-20 11:18:43.276""",-102.961
"""2024-12-20 11:18:44.280""",-107.179
"""2024-12-20 11:18:45.293""",-102.201
"""2024-12-20 11:18:46.306""",-104.565
"""2024-12-20 11:18:47.317""",-104.855
"""2024-12-20 11:18:48.330""",-112.853
"""2024-12-20 11:18:49.343""",-106.261
"""2024-12-20 11:18:50.361""",-103.48
"""2024-12-20 11:18:51.374""",-104.358
"""2024-12-20 11:18:52.377""",-106.937
"""2024-12-20 11:18:53.388""",-104.133
"""2024-12-20 11:18:54.402""",-106.886
"""2024-12-20 11:18:55.413""",-106.812
"""2024-12-20 11:18:56.428""",-105.172
"""2024-12-20 11:18:57.442""",-105.98
"""2024-12-20 11:18:58.456""",-105.605
"""2024-12-20 11:18:59.468""",-105.891
"""2024-12-20 11:19:00.486""",-102.941
"""2024-12-20 11:19:01.493""",-102.483
"""2024-12-20 11:19:02.508""",-103.867
"""2024-12-20 11:19:03.509""",-102.128
"""2024-12-20 11:19:04.520""",-102.853
"""2024-12-20 11:19:05.533""",-104.291
"""2024-12-20 11:19:06.543""",-103.854
"""2024-12-20 11:19:07.555""",-104.505
"""2024-12-20 11:19:08.561""",-102.626
"""2024-12-20 11:19:09.573""",-103.487
"""2024-12-20 11:19:10.584""",-101.971
"""2024-12-20 11:19:11.596""",-102.834
"""2024-12-20 11:19:12.614""",-101.781
"""2024-12-20 11:19:13.625""",-101.772
"""2024-12-20 11:19:14.638""",-105.879
"""2024-12-20 11:19:15.651""",-104.895
"""2024-12-20 11:19:16.664""",-107.176
"""2024-12-20 11:19:17.681""",-107.046
"""2024-12-20 11:19:18.693""",-99.795
"""2024-12-20 11:19:19.707""",-100.216
"""2024-12-20 11:19:20.710""",-102.42
"""2024-12-20 11:19:21.726""",-107.929
"""2024-12-20 11:19:22.739""",-107.425
"""2024-12-20 11:19:23.751""",-105.294
"""2024-12-20 11:19:24.763""",-105.997
"""2024-12-20 11:19:25.775""",-104.9
"""2024-12-20 11:19:26.778""",-108.316
"""2024-12-20 11:19:27.784""",-106.758
"""2024-12-20 11:19:28.797""",-106.148
"""2024-12-20 11:19:29.810""",-105.446
"""2024-12-20 11:19:30.824""",-98.801
"""2024-12-20 11:19:31.838""",-103.767
"""2024-12-20 11:19:32.849""",-101.414
