Timestamp,RSSI_dBm
"""2024-12-20 10:51:17.554""",-126.682
"""2024-12-20 10:51:19.364""",-127.962
"""2024-12-20 10:51:21.597""",-135.667
"""2024-12-20 10:51:22.525""",-127.498
"""2024-12-20 10:51:23.367""",-135.822
"""2024-12-20 10:51:25.939""",-126.916
"""2024-12-20 10:51:26.865""",-123.331
"""2024-12-20 10:51:28.344""",-131.352
"""2024-12-20 10:51:30.233""",-127.981
"""2024-12-20 10:51:32.464""",-124.461
"""2024-12-20 10:51:33.556""",-132.21
"""2024-12-20 10:51:35.839""",-120.657
"""2024-12-20 10:51:36.157""",-124.92
"""2024-12-20 10:51:37.668""",-124.297
"""2024-12-20 10:51:38.239""",-133.225
"""2024-12-20 10:51:39.115""",-126.497
"""2024-12-20 10:51:40.364""",-124.399
"""2024-12-20 10:51:41.414""",-127.649
"""2024-12-20 10:51:42.049""",-130.914
"""2024-12-20 10:51:44.526""",-134.983
"""2024-12-20 10:51:45.958""",-129.661
"""2024-12-20 10:51:46.048""",-134.283
"""2024-12-20 10:51:48.295""",-133.069
"""2024-12-20 10:51:50.895""",-133.764
"""2024-12-20 10:51:52.061""",-130.589
"""2024-12-20 10:51:54.932""",-130.367
"""2024-12-20 10:51:56.366""",-120.064
"""2024-12-20 10:51:57.975""",-131.655
"""2024-12-20 10:51:59.333""",-121.574
"""2024-12-20 10:52:01.359""",-130.982
"""2024-12-20 10:52:02.176""",-124.904
"""2024-12-20 10:52:03.382""",-133.403
"""2024-12-20 10:52:04.177""",-129.513
"""2024-12-20 10:52:06.571""",-134.701
"""2024-12-20 10:52:07.244""",-128.312
"""2024-12-20 10:52:08.090""",-132.367
"""2024-12-20 10:52:09.646""",-130.272
"""2024-12-20 10:52:10.960""",-133.235
"""2024-12-20 10:52:11.869""",-125.202
"""2024-12-20 10:52:12.551""",-135.28
"""2024-12-20 10:52:13.713""",-130.023
"""2024-12-20 10:52:15.262""",-132.212
"""2024-12-20 10:52:17.477""",-125.619
"""2024-12-20 10:52:18.864""",-126.957
"""2024-12-20 10:52:20.198""",-135.745
"""2024-12-20 10:52:22.838""",-129.988
"""2024-12-20 10:52:24.589""",-130.055
"""2024-12-20 10:52:25.263""",-135.583
"""2024-12-20 10:52:26.203""",-134.65
"""2024-12-20 10:52:28.512""",-129.521
"""2024-12-20 10:52:30.204""",-123.667
"""2024-12-20 10:52:32.583""",-134.075
"""2024-12-20 10:52:33.224""",-120.024
"""2024-12-20 10:52:34.502""",-132.643
"""2024-12-20 10:52:36.172""",-123.826
"""2024-12-20 10:52:37.736""",-120.501
"""2024-12-20 10:52:38.738""",-122.534
"""2024-12-20 10:52:40.954""",-127.368
"""2024-12-20 10:52:41.535""",-133.178
