Timestamp,RSSI_dBm
"""2024-12-20 10:46:30.443""",-129.253
"""2024-12-20 10:46:34.698""",-123.65
"""2024-12-20 10:46:36.621""",-123.223
"""2024-12-20 10:46:38.862""",-129.217
"""2024-12-20 10:46:41.683""",-122.637
"""2024-12-20 10:46:43.329""",-121.386
"""2024-12-20 10:46:46.527""",-129.328
"""2024-12-20 10:46:48.084""",-124.633
"""2024-12-20 10:46:52.393""",-122.545
"""2024-12-20 10:46:56.988""",-129.468
"""2024-12-20 10:46:59.126""",-120.005
"""2024-12-20 10:47:00.750""",-122.702
"""2024-12-20 10:47:01.553""",-120.195
"""2024-12-20 10:47:02.236""",-123.513
"""2024-12-20 10:47:05.759""",-128.28
"""2024-12-20 10:47:06.581""",-130.52
"""2024-12-20 10:47:09.466""",-120.26
"""2024-12-20 10:47:12.943""",-130.491
"""2024-12-20 10:47:15.932""",-124.08
"""2024-12-20 10:47:18.061""",-128.96
"""2024-12-20 10:47:20.468""",-120.456
"""2024-12-20 10:47:22.521""",-123.782
"""2024-12-20 10:47:25.477""",-126.039
"""2024-12-20 10:47:28.229""",-127.115
"""2024-12-20 10:47:30.312""",-121.715
"""2024-12-20 10:47:33.135""",-119.07
"""2024-12-20 10:47:35.527""",-128.924
"""2024-12-20 10:47:37.468""",-119.622
"""2024-12-20 10:47:40.109""",-126.356
"""2024-12-20 10:47:42.306""",-122.509
"""2024-12-20 10:47:46.572""",-122.424
"""2024-12-20 10:47:48.838""",-121.941
"""2024-12-20 10:47:52.795""",-123.591
"""2024-12-20 10:47:53.754""",-129.206
"""2024-12-20 10:47:55.630""",-127.473
"""2024-12-20 10:47:58.857""",-120.628
"""2024-12-20 10:48:01.918""",-126.951
"""2024-12-20 10:48:02.700""",-126.091
"""2024-12-20 10:48:03.607""",-121.969
"""2024-12-20 10:48:05.870""",-124.863
"""2024-12-20 10:48:09.889""",-120.579
"""2024-12-20 10:48:11.899""",-121.859
"""2024-12-20 10:48:13.235""",-120.163
"""2024-12-20 10:48:15.260""",-124.734
"""2024-12-20 10:48:19.106""",-126.521
"""2024-12-20 10:48:23.731""",-126.361
"""2024-12-20 10:48:27.789""",-129.422
"""2024-12-20 10:48:30.434""",-121.75
"""2024-12-20 10:48:34.666""",-121.617
"""2024-12-20 10:48:37.216""",-126.885
"""2024-12-20 10:48:41.319""",-125.652
"""2024-12-20 10:48:45.594""",-127.908
"""2024-12-20 10:48:49.924""",-128.928
"""2024-12-20 10:48:52.326""",-120.058
"""2024-12-20 10:48:56.087""",-130.692
"""2024-12-20 10:48:59.416""",-128.165
"""2024-12-20 10:49:01.595""",-128.699
"""2024-12-20 10:49:04.277""",-123.611
"""2024-12-20 10:49:05.393""",-129.377
"""2024-12-20 10:49:08.502""",-125.134
"""2024-12-20 10:49:09.178""",-124.87
"""2024-12-20 10:49:10.517""",-128.349
"""2024-12-20 10:49:14.440""",-125.514
"""2024-12-20 10:49:17.468""",-120.017
"""2024-12-20 10:49:20.027""",-119.759
"""2024-12-20 10:49:23.795""",-125.851
