Timestamp,RSSI_dBm
"""2024-12-20 10:46:35.996""",-101.346
"""2024-12-20 10:46:36.843""",-103.66
"""2024-12-20 10:46:37.687""",-105.004
"""2024-12-20 10:46:38.887""",-107.981
"""2024-12-20 10:46:39.280""",-106.842
"""2024-12-20 10:46:40.867""",-103.625
"""2024-12-20 10:46:41.746""",-103.154
"""2024-12-20 10:46:42.848""",-101.914
"""2024-12-20 10:46:43.103""",-107.272
"""2024-12-20 10:46:44.795""",-103.282
"""2024-12-20 10:46:45.702""",-105.775
"""2024-12-20 10:46:46.687""",-106.47
"""2024-12-20 10:46:47.306""",-103.818
"""2024-12-20 10:46:48.416""",-105.61
"""2024-12-20 10:46:49.134""",-105.531
"""2024-12-20 10:46:50.116""",-103.9
"""2024-12-20 10:46:51.546""",-102.569
"""2024-12-20 10:46:52.224""",-105.565
"""2024-12-20 10:46:53.840""",-107.578
"""2024-12-20 10:46:54.023""",-106.25
"""2024-12-20 10:46:55.129""",-106.007
"""2024-12-20 10:46:56.115""",-103.086
"""2024-12-20 10:46:57.440""",-106.324
"""2024-12-20 10:46:58.548""",-101.627
"""2024-12-20 10:46:59.927""",-107.034
"""2024-12-20 10:47:00.907""",-107.168
"""2024-12-20 10:47:01.528""",-105.975
"""2024-12-20 10:47:02.672""",-104.922
"""2024-12-20 10:47:03.104""",-102.359
"""2024-12-20 10:47:04.418""",-105.371
"""2024-12-20 10:47:05.481""",-104.861
"""2024-12-20 10:47:06.504""",-102.821
"""2024-12-20 10:47:07.177""",-103.137
"""2024-12-20 10:47:08.042""",-103.573
"""2024-12-20 10:47:09.168""",-103.636
"""2024-12-20 10:47:10.338""",-103.671
"""2024-12-20 10:47:11.048""",-101.874
"""2024-12-20 10:47:12.112""",-101.07
"""2024-12-20 10:47:13.002""",-102.174
"""2024-12-20 10:47:14.075""",-104.076
"""2024-12-20 10:47:15.345""",-106.026
"""2024-12-20 10:47:16.068""",-106.995
"""2024-12-20 10:47:17.595""",-104.621
"""2024-12-20 10:47:18.814""",-103.964
"""2024-12-20 10:47:19.962""",-102.639
"""2024-12-20 10:47:20.627""",-106.871
"""2024-12-20 10:47:21.573""",-102.358
"""2024-12-20 10:47:22.827""",-102.797
"""2024-12-20 10:47:23.379""",-102.645
"""2024-12-20 10:47:24.153""",-106.335
"""2024-12-20 10:47:25.196""",-103.833
"""2024-12-20 10:47:26.268""",-106.505
"""2024-12-20 10:47:27.298""",-103.826
"""2024-12-20 10:47:28.516""",-107.191
"""2024-12-20 10:47:29.456""",-106.393
"""2024-12-20 10:47:30.630""",-103.64
"""2024-12-20 10:47:31.164""",-102.368
"""2024-12-20 10:47:32.898""",-102.465
"""2024-12-20 10:47:33.881""",-108.419
"""2024-12-20 10:47:34.754""",-108.402
"""2024-12-20 10:47:35.092""",-106.411
"""2024-12-20 10:47:36.888""",-103.269
"""2024-12-20 10:47:37.611""",-105.62
"""2024-12-20 10:47:38.406""",-108.87
"""2024-12-20 10:47:39.250""",-102.722
"""2024-12-20 10:47:40.614""",-105.656
"""2024-12-20 10:47:41.902""",-104.999
"""2024-12-20 10:47:42.586""",-108.98
"""2024-12-20 10:47:43.333""",-106.34
"""2024-12-20 10:47:44.890""",-106.148
"""2024-12-20 10:47:45.202""",-107.889
