Timestamp,RSSI_dBm
"""2024-12-20 11:08:50.210""",-130.66
"""2024-12-20 11:08:52.208""",-132.139
"""2024-12-20 11:08:54.317""",-128.593
"""2024-12-20 11:08:59.094""",-132.331
"""2024-12-20 11:09:04.918""",-130.911
"""2024-12-20 11:09:06.974""",-131.615
"""2024-12-20 11:09:08.682""",-126.998
"""2024-12-20 11:09:11.422""",-128.895
"""2024-12-20 11:09:16.718""",-130.142
"""2024-12-20 11:09:17.076""",-131.69
"""2024-12-20 11:09:21.000""",-125.635
"""2024-12-20 11:09:23.407""",-130.079
"""2024-12-20 11:09:28.635""",-133.223
"""2024-12-20 11:09:35.225""",-130.865
"""2024-12-20 11:09:42.839""",-131.1
"""2024-12-20 11:09:49.803""",-123.493
"""2024-12-20 11:09:55.958""",-129.831
"""2024-12-20 11:09:57.803""",-124.759
"""2024-12-20 11:10:03.639""",-133.892
"""2024-12-20 11:10:10.392""",-126.119
"""2024-12-20 11:10:19.447""",-128.315
"""2024-12-20 11:10:25.461""",-132.506
"""2024-12-20 11:10:27.808""",-131.208
"""2024-12-20 11:10:31.327""",-131.665
"""2024-12-20 11:10:33.315""",-129.848
"""2024-12-20 11:10:42.173""",-129.179
"""2024-12-20 11:10:48.776""",-128.878
"""2024-12-20 11:10:53.724""",-131.533
"""2024-12-20 11:11:01.004""",-124.801
"""2024-12-20 11:11:09.371""",-124.082
"""2024-12-20 11:11:15.727""",-129.951
"""2024-12-20 11:11:21.377""",-128.141
"""2024-12-20 11:11:25.443""",-132.051
"""2024-12-20 11:11:26.889""",-132.279
"""2024-12-20 11:11:33.672""",-129.914
"""2024-12-20 11:11:42.022""",-124.119
"""2024-12-20 11:11:46.340""",-130.669
"""2024-12-20 11:11:50.606""",-131.304
"""2024-12-20 11:11:53.217""",-128.798
"""2024-12-20 11:11:56.509""",-125.361
"""2024-12-20 11:12:03.222""",-125.719
"""2024-12-20 11:12:12.529""",-125.206
"""2024-12-20 11:12:16.682""",-128.636
"""2024-12-20 11:12:23.293""",-126.702
"""2024-12-20 11:12:24.877""",-123.252
"""2024-12-20 11:12:28.160""",-131.409
"""2024-12-20 11:12:29.189""",-127.535
"""2024-12-20 11:12:37.067""",-123.79
"""2024-12-20 11:12:40.532""",-125.384
"""2024-12-20 11:12:42.864""",-125.958
"""2024-12-20 11:12:44.203""",-127.022
"""2024-12-20 11:12:49.881""",-124.662
"""2024-12-20 11:12:56.257""",-124.337
"""2024-12-20 11:13:04.138""",-128.151
