Timestamp,RSSI_dBm
"""2024-12-20 11:21:36.440""",-104.804
"""2024-12-20 11:21:37.666""",-106.251
"""2024-12-20 11:21:38.016""",-102.249
"""2024-12-20 11:21:39.668""",-103.129
"""2024-12-20 11:21:40.112""",-108.175
"""2024-12-20 11:21:41.753""",-105.492
"""2024-12-20 11:21:42.640""",-102.143
"""2024-12-20 11:21:43.648""",-105.643
"""2024-12-20 11:21:44.941""",-104.077
"""2024-12-20 11:21:45.339""",-107.824
"""2024-12-20 11:21:46.874""",-106.144
"""2024-12-20 11:21:47.764""",-103.271
"""2024-12-20 11:21:48.440""",-101.001
"""2024-12-20 11:21:49.261""",-101.204
"""2024-12-20 11:21:50.298""",-103.489
"""2024-12-20 11:21:51.235""",-103.855
"""2024-12-20 11:21:52.467""",-103.623
"""2024-12-20 11:21:53.829""",-101.357
"""2024-12-20 11:21:54.479""",-103.719
"""2024-12-20 11:21:55.339""",-101.833
"""2024-12-20 11:21:56.134""",-107.888
"""2024-12-20 11:21:57.072""",-103.638
"""2024-12-20 11:21:58.554""",-104.085
"""2024-12-20 11:21:59.881""",-104.088
"""2024-12-20 11:22:00.988""",-106.829
"""2024-12-20 11:22:01.871""",-102.85
"""2024-12-20 11:22:02.609""",-108.901
"""2024-12-20 11:22:03.826""",-104.919
"""2024-12-20 11:22:04.055""",-106.824
"""2024-12-20 11:22:05.789""",-106.861
"""2024-12-20 11:22:06.573""",-107.575
"""2024-12-20 11:22:07.228""",-102.831
"""2024-12-20 11:22:08.780""",-104
"""2024-12-20 11:22:09.651""",-105.587
"""2024-12-20 11:22:10.435""",-105.933
"""2024-12-20 11:22:11.958""",-103.746
"""2024-12-20 11:22:12.618""",-104.318
"""2024-12-20 11:22:13.551""",-106.41
"""2024-12-20 11:22:14.028""",-106.899
"""2024-12-20 11:22:15.407""",-101.699
"""2024-12-20 11:22:16.463""",-108.934
"""2024-12-20 11:22:17.141""",-108.363
"""2024-12-20 11:22:18.507""",-106.364
"""2024-12-20 11:22:19.558""",-102.484
"""2024-12-20 11:22:20.973""",-108.589
"""2024-12-20 11:22:21.502""",-102.352
"""2024-12-20 11:22:22.406""",-101.277
"""2024-12-20 11:22:23.193""",-107.245
"""2024-12-20 11:22:24.273""",-107.731
"""2024-12-20 11:22:25.677""",-105.843
"""2024-12-20 11:22:26.988""",-101.952
"""2024-12-20 11:22:27.091""",-104.387
"""2024-12-20 11:22:28.894""",-105.798
"""2024-12-20 11:22:29.791""",-107.25
"""2024-12-20 11:22:30.962""",-103.697
"""2024-12-20 11:22:31.530""",-108.296
"""2024-12-20 11:22:32.504""",-106.53
"""2024-12-20 11:22:33.110""",-104.087
"""2024-12-20 11:22:34.967""",-108.711
"""2024-12-20 11:22:35.029""",-104.09
"""2024-12-20 11:22:36.736""",-105.626
"""2024-12-20 11:22:37.760""",-104.839
"""2024-12-20 11:22:38.953""",-107.641
"""2024-12-20 11:22:39.210""",-101.46
"""2024-12-20 11:22:40.163""",-105.965
"""2024-12-20 11:22:41.531""",-105.996
"""2024-12-20 11:22:42.195""",-105.981
"""2024-12-20 11:22:43.379""",-107.704
"""2024-12-20 11:22:44.187""",-101.777
"""2024-12-20 11:22:45.295""",-101.697
"""2024-12-20 11:22:46.580""",-101.05
"""2024-12-20 11:22:47.099""",-103.678
"""2024-12-20 11:22:48.967""",-102.547
"""2024-12-20 11:22:49.861""",-106.505
"""2024-12-20 11:22:50.483""",-101.198
"""2024-12-20 11:22:51.900""",-106.563
"""2024-12-20 11:22:52.829""",-108.725
"""2024-12-20 11:22:53.550""",-101.609
"""2024-12-20 11:22:54.515""",-107.796
"""2024-12-20 11:22:55.071""",-107.069
"""2024-12-20 11:22:56.010""",-108.286
"""2024-12-20 11:22:57.224""",-107.281
"""2024-12-20 11:22:58.749""",-101.655
"""2024-12-20 11:22:59.447""",-102.233
"""2024-12-20 11:23:00.983""",-103.291
"""2024-12-20 11:23:01.522""",-103.883
"""2024-12-20 11:23:02.361""",-103.295
"""2024-12-20 11:23:03.088""",-107.063
