Timestamp,RSSI_dBm
"""2024-12-20 11:21:41.509""",-126.286
"""2024-12-20 11:21:44.026""",-123.605
"""2024-12-20 11:21:49.618""",-127.263
"""2024-12-20 11:21:54.340""",-126.201
"""2024-12-20 11:21:55.156""",-121.968
"""2024-12-20 11:21:57.191""",-125.796
"""2024-12-20 11:22:01.816""",-125.932
"""2024-12-20 11:22:05.838""",-123.584
"""2024-12-20 11:22:09.863""",-127.802
"""2024-12-20 11:22:12.800""",-126.285
"""2024-12-20 11:22:13.760""",-122.402
"""2024-12-20 11:22:14.256""",-126.427
"""2024-12-20 11:22:15.777""",-123.275
"""2024-12-20 11:22:16.702""",-124.141
"""2024-12-20 11:22:17.584""",-122.613
"""2024-12-20 11:22:19.502""",-127.819
"""2024-12-20 11:22:24.688""",-122.594
"""2024-12-20 11:22:25.847""",-124.788
"""2024-12-20 11:22:28.469""",-129.531
"""2024-12-20 11:22:33.305""",-123.068
"""2024-12-20 11:22:34.485""",-124.87
"""2024-12-20 11:22:38.490""",-122.947
"""2024-12-20 11:22:39.640""",-128.548
"""2024-12-20 11:22:40.446""",-129.011
"""2024-12-20 11:22:41.176""",-130.099
"""2024-12-20 11:22:44.820""",-133.172
"""2024-12-20 11:22:48.464""",-131
"""2024-12-20 11:22:52.692""",-130.386
"""2024-12-20 11:22:55.652""",-128.934
"""2024-12-20 11:22:56.610""",-132.735
"""2024-12-20 11:22:57.779""",-132.05
"""2024-12-20 11:23:02.480""",-131.185
"""2024-12-20 11:23:04.101""",-131.411
"""2024-12-20 11:23:06.321""",-133.45
"""2024-12-20 11:23:07.689""",-130.96
"""2024-12-20 11:23:08.140""",-132.108
"""2024-12-20 11:23:13.034""",-130.184
"""2024-12-20 11:23:15.766""",-131.384
"""2024-12-20 11:23:20.458""",-133.644
"""2024-12-20 11:23:23.050""",-131.925
"""2024-12-20 11:23:24.022""",-131.107
"""2024-12-20 11:23:28.324""",-133.67
"""2024-12-20 11:23:31.573""",-131.401
"""2024-12-20 11:23:35.254""",-131.737
"""2024-12-20 11:23:38.603""",-134.436
"""2024-12-20 11:23:40.287""",-134.231
"""2024-12-20 11:23:43.363""",-130.55
"""2024-12-20 11:23:46.218""",-132.822
"""2024-12-20 11:23:51.187""",-135.04
"""2024-12-20 11:23:54.022""",-136.538
"""2024-12-20 11:23:58.168""",-134.148
"""2024-12-20 11:24:02.436""",-133.356
"""2024-12-20 11:24:07.980""",-135.506
"""2024-12-20 11:24:09.037""",-134.26
"""2024-12-20 11:24:14.652""",-134.908
"""2024-12-20 11:24:15.995""",-131.215
"""2024-12-20 11:24:18.975""",-133.431
"""2024-12-20 11:24:21.824""",-135.464
