Timestamp,RSSI_dBm
"""2024-12-20 11:25:19.718""",-101.729
"""2024-12-20 11:25:20.729""",-103.192
"""2024-12-20 11:25:21.742""",-101.959
"""2024-12-20 11:25:22.758""",-104.828
"""2024-12-20 11:25:23.769""",-101.483
"""2024-12-20 11:25:24.783""",-101.931
"""2024-12-20 11:25:25.793""",-103.55
"""2024-12-20 11:25:26.810""",-107.6
"""2024-12-20 11:25:27.824""",-103.733
"""2024-12-20 11:25:28.828""",-101.919
"""2024-12-20 11:25:29.845""",-106.401
"""2024-12-20 11:25:30.859""",-102.957
"""2024-12-20 11:25:31.869""",-108.201
"""2024-12-20 11:25:32.878""",-104.932
"""2024-12-20 11:25:33.890""",-102.226
"""2024-12-20 11:25:34.902""",-101.053
"""2024-12-20 11:25:35.915""",-103.528
"""2024-12-20 11:25:36.930""",-101.272
"""2024-12-20 11:25:37.938""",-103.098
"""2024-12-20 11:25:38.950""",-105.689
"""2024-12-20 11:25:39.953""",-101.718
"""2024-12-20 11:25:40.969""",-99.306
"""2024-12-20 11:25:41.976""",-105.944
"""2024-12-20 11:25:42.974""",-104.393
"""2024-12-20 11:25:43.986""",-109.553
"""2024-12-20 11:25:45.076""",-106.179
"""2024-12-20 11:25:46.087""",-103.274
"""2024-12-20 11:25:47.102""",-105.671
"""2024-12-20 11:25:48.113""",-107.938
"""2024-12-20 11:25:49.127""",-110.592
"""2024-12-20 11:25:50.141""",-105.688
"""2024-12-20 11:25:51.151""",-106.327
"""2024-12-20 11:25:52.165""",-105.34
"""2024-12-20 11:25:53.175""",-106.218
"""2024-12-20 11:25:54.186""",-102.343
"""2024-12-20 11:25:55.201""",-102.964
"""2024-12-20 11:25:56.214""",-101.611
"""2024-12-20 11:25:57.233""",-108.09
"""2024-12-20 11:25:58.242""",-105.449
"""2024-12-20 11:25:59.261""",-103.22
"""2024-12-20 11:26:00.270""",-107.268
"""2024-12-20 11:26:01.279""",-104.725
"""2024-12-20 11:26:02.291""",-103.622
"""2024-12-20 11:26:03.301""",-104.094
"""2024-12-20 11:26:04.304""",-105.517
"""2024-12-20 11:26:05.317""",-101.441
"""2024-12-20 11:26:06.333""",-102.57
"""2024-12-20 11:26:07.342""",-104.406
"""2024-12-20 11:26:08.352""",-101.379
"""2024-12-20 11:26:09.363""",-105.906
"""2024-12-20 11:26:10.378""",-103.38
"""2024-12-20 11:26:11.396""",-101.296
"""2024-12-20 11:26:12.411""",-100.799
"""2024-12-20 11:26:13.421""",-102.196
"""2024-12-20 11:26:14.425""",-103.384
"""2024-12-20 11:26:15.434""",-105.138
"""2024-12-20 11:26:16.445""",-104.893
"""2024-12-20 11:26:17.456""",-105.738
"""2024-12-20 11:26:18.473""",-103.666
"""2024-12-20 11:26:19.473""",-101.613
"""2024-12-20 11:26:20.486""",-105.054
"""2024-12-20 11:26:21.502""",-104.762
"""2024-12-20 11:26:22.518""",-103.79
"""2024-12-20 11:26:24.541""",-106.156
"""2024-12-20 11:26:25.556""",-103.083
"""2024-12-20 11:26:26.565""",-104.618
"""2024-12-20 11:26:27.578""",-106.05
"""2024-12-20 11:26:28.595""",-108.2
"""2024-12-20 11:26:29.610""",-106.32
"""2024-12-20 11:26:30.622""",-107.4
"""2024-12-20 11:26:31.639""",-106.399
"""2024-12-20 11:26:32.655""",-104.301
"""2024-12-20 11:26:33.665""",-105.516
"""2024-12-20 11:26:34.681""",-105.763
"""2024-12-20 11:26:35.689""",-103.44
"""2024-12-20 11:26:36.703""",-101.951
"""2024-12-20 11:26:37.714""",-104.021
"""2024-12-20 11:26:38.728""",-102.882
"""2024-12-20 11:26:39.746""",-103.757
"""2024-12-20 11:26:40.755""",-104.594
"""2024-12-20 11:26:41.769""",-107.943
"""2024-12-20 11:26:42.785""",-104.241
"""2024-12-20 11:26:43.799""",-102.686
"""2024-12-20 11:26:44.814""",-102.02
"""2024-12-20 11:26:45.815""",-104.69
"""2024-12-20 11:26:46.828""",-104.948
"""2024-12-20 11:26:47.837""",-105.396
"""2024-12-20 11:26:48.850""",-107.047
"""2024-12-20 11:26:50.879""",-103.867
"""2024-12-20 11:26:51.893""",-106.794
"""2024-12-20 11:26:52.904""",-108.043
"""2024-12-20 11:26:53.920""",-108.455
"""2024-12-20 11:26:54.936""",-105.937
"""2024-12-20 11:26:55.948""",-107.17
"""2024-12-20 11:26:56.959""",-104.311
"""2024-12-20 11:26:57.970""",-108.536
"""2024-12-20 11:26:58.974""",-111.35
"""2024-12-20 11:26:59.986""",-108.594
"""2024-12-20 11:27:00.997""",-106.29
"""2024-12-20 11:27:01.998""",-109.541
"""2024-12-20 11:27:03.013""",-106.501
"""2024-12-20 11:27:04.025""",-105.218
"""2024-12-20 11:27:05.027""",-106.596
"""2024-12-20 11:27:06.042""",-107.209
"""2024-12-20 11:27:07.055""",-110.304
"""2024-12-20 11:27:08.065""",-103.715
"""2024-12-20 11:27:09.078""",-107.695
"""2024-12-20 11:27:10.096""",-109.911
"""2024-12-20 11:27:11.106""",-102.309
"""2024-12-20 11:27:12.117""",-101.297
"""2024-12-20 11:27:13.131""",-103.099
"""2024-12-20 11:27:14.145""",-106.467
"""2024-12-20 11:27:15.157""",-103.583
"""2024-12-20 11:27:16.162""",-107.442
"""2024-12-20 11:27:17.168""",-106.4
"""2024-12-20 11:27:18.180""",-109.233
"""2024-12-20 11:27:19.193""",-106.685
"""2024-12-20 11:27:20.207""",-109.779
"""2024-12-20 11:27:21.210""",-110.416
"""2024-12-20 11:27:22.213""",-109.413
"""2024-12-20 11:27:23.226""",-113.254
"""2024-12-20 11:27:24.239""",-112.742
"""2024-12-20 11:27:25.250""",-112.542
"""2024-12-20 11:27:26.260""",-110.957
"""2024-12-20 11:27:27.272""",-112.865
"""2024-12-20 11:27:28.287""",-111.403
"""2024-12-20 11:27:29.285""",-112.879
"""2024-12-20 11:27:30.295""",-110.729
"""2024-12-20 11:27:31.308""",-109.504
"""2024-12-20 11:27:32.320""",-111.704
"""2024-12-20 11:27:33.331""",-113.006
"""2024-12-20 11:27:34.347""",-112.898
"""2024-12-20 11:27:35.360""",-110.396
"""2024-12-20 11:27:36.370""",-107.841
"""2024-12-20 11:27:37.382""",-113.848
"""2024-12-20 11:27:38.384""",-112.438
"""2024-12-20 11:27:39.398""",-112.405
"""2024-12-20 11:27:40.402""",-114.635
"""2024-12-20 11:27:41.414""",-114.344
"""2024-12-20 11:27:42.426""",-115.039
"""2024-12-20 11:27:43.439""",-114.647
"""2024-12-20 11:27:44.449""",-112.246
"""2024-12-20 11:27:45.464""",-111.409
"""2024-12-20 11:27:46.475""",-113.702
"""2024-12-20 11:27:47.476""",-114.015
"""2024-12-20 11:27:48.486""",-113.452
"""2024-12-20 11:27:50.508""",-113.299
"""2024-12-20 11:27:51.520""",-112.431
"""2024-12-20 11:27:52.527""",-112.178
"""2024-12-20 11:27:53.541""",-111.841
"""2024-12-20 11:27:54.555""",-111.246
"""2024-12-20 11:27:55.566""",-113.78
"""2024-12-20 11:27:56.578""",-113.37
"""2024-12-20 11:27:57.577""",-111.959
"""2024-12-20 11:27:58.594""",-111.986
"""2024-12-20 11:27:59.606""",-115.185
"""2024-12-20 11:28:00.619""",-113.569
"""2024-12-20 11:28:01.631""",-116.52
"""2024-12-20 11:28:02.644""",-117.498
"""2024-12-20 11:28:03.646""",-115.113
"""2024-12-20 11:28:05.664""",-116.131
"""2024-12-20 11:28:06.675""",-114.537
"""2024-12-20 11:28:07.690""",-115.75
"""2024-12-20 11:28:08.701""",-116.14
"""2024-12-20 11:28:09.713""",-115.229
"""2024-12-20 11:28:11.746""",-117.446
"""2024-12-20 11:28:12.749""",-111.483
"""2024-12-20 11:28:13.766""",-110.017
"""2024-12-20 11:28:14.775""",-116.663
"""2024-12-20 11:28:15.791""",-115.761
"""2024-12-20 11:28:16.803""",-117.583
"""2024-12-20 11:28:17.811""",-114.969
"""2024-12-20 11:28:18.826""",-114.973
"""2024-12-20 11:28:19.839""",-115.195
"""2024-12-20 11:28:20.854""",-115.316
"""2024-12-20 11:28:21.867""",-114.214
"""2024-12-20 11:28:22.876""",-114.551
"""2024-12-20 11:28:23.893""",-114.052
"""2024-12-20 11:28:24.903""",-114.241
"""2024-12-20 11:28:25.918""",-116.677
"""2024-12-20 11:28:26.929""",-117.275
"""2024-12-20 11:28:27.930""",-114.641
"""2024-12-20 11:28:28.942""",-114.985
"""2024-12-20 11:28:29.959""",-114.284
"""2024-12-20 11:28:30.969""",-113.748
"""2024-12-20 11:28:31.983""",-113.612
"""2024-12-20 11:28:32.980""",-113.129
"""2024-12-20 11:28:33.996""",-113.311
"""2024-12-20 11:28:35.004""",-114.8
"""2024-12-20 11:28:36.015""",-113.53
"""2024-12-20 11:28:37.026""",-117.576
"""2024-12-20 11:28:39.034""",-115.716
