Timestamp,RSSI_dBm
"""2024-12-20 11:25:17.093""",-119.062
"""2024-12-20 11:25:18.110""",-114.874
"""2024-12-20 11:25:19.131""",-113.439
"""2024-12-20 11:25:20.136""",-115.477
"""2024-12-20 11:25:21.158""",-115.102
"""2024-12-20 11:25:22.165""",-114.034
"""2024-12-20 11:25:23.171""",-114.221
"""2024-12-20 11:25:24.188""",-112.397
"""2024-12-20 11:25:25.202""",-114.216
"""2024-12-20 11:25:26.215""",-111.467
"""2024-12-20 11:25:27.233""",-113.505
"""2024-12-20 11:25:28.245""",-113.394
"""2024-12-20 11:25:29.260""",-114.61
"""2024-12-20 11:25:30.263""",-112.721
"""2024-12-20 11:25:31.277""",-111.228
"""2024-12-20 11:25:32.293""",-113.033
"""2024-12-20 11:25:33.308""",-112.512
"""2024-12-20 11:25:34.308""",-115.323
"""2024-12-20 11:25:35.322""",-111.676
"""2024-12-20 11:25:36.338""",-112.977
"""2024-12-20 11:25:37.354""",-110.222
"""2024-12-20 11:25:38.366""",-114.533
"""2024-12-20 11:25:39.370""",-112.305
"""2024-12-20 11:25:40.385""",-110.623
"""2024-12-20 11:25:41.386""",-111.38
"""2024-12-20 11:25:42.409""",-110.186
"""2024-12-20 11:25:43.408""",-113.831
"""2024-12-20 11:25:44.410""",-110.992
"""2024-12-20 11:25:45.426""",-111.78
"""2024-12-20 11:25:46.504""",-110.471
"""2024-12-20 11:25:47.516""",-112.218
"""2024-12-20 11:25:48.537""",-112.226
"""2024-12-20 11:25:49.551""",-108.984
"""2024-12-20 11:25:50.568""",-109.648
"""2024-12-20 11:25:51.583""",-108.294
"""2024-12-20 11:25:52.588""",-114.587
"""2024-12-20 11:25:53.597""",-109.697
"""2024-12-20 11:25:54.615""",-111.049
"""2024-12-20 11:25:55.616""",-113.182
"""2024-12-20 11:25:56.634""",-111.189
"""2024-12-20 11:25:57.649""",-109.984
"""2024-12-20 11:25:58.669""",-110.304
"""2024-12-20 11:25:59.683""",-109.743
"""2024-12-20 11:26:00.698""",-113.667
"""2024-12-20 11:26:01.712""",-110.725
"""2024-12-20 11:26:02.717""",-112.967
"""2024-12-20 11:26:03.731""",-108.834
"""2024-12-20 11:26:04.730""",-113.859
"""2024-12-20 11:26:05.737""",-109.75
"""2024-12-20 11:26:06.751""",-109.208
"""2024-12-20 11:26:07.761""",-109.056
"""2024-12-20 11:26:08.781""",-109.959
"""2024-12-20 11:26:09.785""",-110.387
"""2024-12-20 11:26:10.800""",-108.474
"""2024-12-20 11:26:11.820""",-113.601
"""2024-12-20 11:26:12.836""",-106.492
"""2024-12-20 11:26:13.838""",-110.149
"""2024-12-20 11:26:14.861""",-110.773
"""2024-12-20 11:26:15.866""",-108.857
"""2024-12-20 11:26:16.872""",-108.582
"""2024-12-20 11:26:17.883""",-114.845
"""2024-12-20 11:26:18.884""",-108.662
"""2024-12-20 11:26:19.915""",-108.198
"""2024-12-20 11:26:20.915""",-109.906
